aqstime,windir,winspd,radiation,temp,barometer,rh,innertemp,O3,NO,NO2,NOX,SO2,CO,PM10,PM25,PM1
02/02/2019 09:00,300.908,0.488019,463.086,25.9542,1017.02,76.256,27.036,,,,,2.66495,2304.08,,,
02/02/2019 10:00,31.8571,0.53267,640.55,28.2367,1015.88,67.308,27.0402,,,,,2.63396,1236.09,,,
02/02/2019 11:00,88.368,0.45813,640.3,29.6919,1015.15,62.908,27.0393,,,,,2.50606,723.98,,,
02/02/2019 12:00,117.924,0.59465,762.92,30.068,1014.97,62.253,27.0386,,,,,2.44648,468.941,,,
02/02/2019 13:00,115.16,0.83563,779.7,30.177,1014.91,61.592,27.0391,,,,,2.39365,294.896,,,
02/02/2019 14:00,131.689,1.10113,695.96,30.1565,1014.92,62.31,27.0377,,,,,2.30309,271.615,,,
02/02/2019 15:00,134.869,1.03728,329.675,28.8828,1015.56,69.397,27.0352,,,,,2.37022,290.104,,,
02/02/2019 16:00,132.925,0.8813,179.344,28.632,1015.68,69.244,27.0357,,,,,2.39603,336.354,,,
02/02/2019 17:00,130.647,0.61146,129.69,28.5467,1015.72,67.041,27.0357,,,,,2.38412,347.066,,,
02/02/2019 18:00,152.023,0.468917,19.8127,28.1857,1015.91,66.966,27.0344,,,,,2.39762,452.76,,,
02/02/2019 19:00,146.455,0.64654,0.214514,26.8819,1016.56,74.381,27.0366,,,,,2.4866,646.58,,,
02/02/2019 20:00,502,0,0.162104,26.6689,1016.67,74.003,27.0386,,,,,2.84728,2863.7,,,
02/02/2019 21:00,,,0.184401,25.834,1017.09,77.858,27.0384,,,,,2.99346,2583.51,,,
02/02/2019 22:00,145.131,0.404411,0.194656,25.4863,1017.26,78.216,27.0387,,,,,3.20201,2915.33,,,
02/02/2019 23:00,502,0,0.159826,25.3672,1017.32,82.971,27.0392,,,,,2.67686,1180.17,,,
03/02/2019 00:00,502,0,0.187332,24.4615,1017.77,87.182,27.0369,,,,,2.70388,1410.75,,,
03/02/2019 01:00,502,0,0.474607,24.0429,1017.97,89.375,27.036,,,,,2.76028,1391.48,,,
03/02/2019 02:00,,,0.459145,23.76,1018.12,86.113,27.036,,,,,2.64985,1002.4,,,
03/02/2019 03:00,502,0,0.460935,23.1742,1018.41,93.285,27.0316,,,,,2.59821,912.4,,,
03/02/2019 04:00,502,0,0.442869,23.3514,1018.33,94.23,27.0311,,,,,2.51519,693.21,,,
03/02/2019 05:00,502,0,0.386228,23.0836,1018.46,96.073,27.0303,,,,,2.53188,841.91,,,
03/02/2019 06:00,502,0,0.383297,23.2048,1018.4,95.247,27.0302,,,,,2.6006,1134.81,,,
03/02/2019 07:00,502,0,23.4787,22.977,1018.51,96.362,27.0291,,,,,2.72533,2076.04,,,
03/02/2019 08:00,502,0,246.312,24.6092,1017.7,86.182,27.0332,,,,,2.93785,3054.95,,,
03/02/2019 09:00,280.793,0.482937,455.5,27.1734,1016.41,73.447,27.0367,,,,,3.02325,2589.6,,,
03/02/2019 10:00,293.828,0.444001,619.47,28.9981,1015.5,67.581,27.0396,,,,,2.89574,2452.47,,,
03/02/2019 11:00,136.118,0.58208,627.28,30.2638,1014.86,68.082,27.038,,,,,2.5704,828.06,,,
03/02/2019 12:00,152.128,0.96352,820.73,29.8355,1015.08,74.427,27.0357,,,,,2.48898,415.764,,,
03/02/2019 13:00,157.435,1.15751,807.12,29.5622,1015.22,76.462,27.0337,,,,,2.40755,250.729,,,
03/02/2019 14:00,158.116,1.04936,717.5,29.6501,1015.18,80.046,27.0386,,,,,2.37299,234.427,,,
03/02/2019 15:00,136.31,1.00134,404.158,28.6081,1015.7,84.126,27.0385,,,,,2.3297,239.583,,,
03/02/2019 16:00,150.778,1.00017,289.099,28.4854,1015.76,85.84,27.0373,,,,,2.36307,236.771,,,
03/02/2019 17:00,138.338,0.87854,175.275,28.2456,1015.88,85.681,27.0378,,,,,2.39643,271.51,,,
03/02/2019 18:00,127.965,0.66913,22.8979,27.5301,1016.23,86.95,27.0373,,,,,2.39961,322.552,,,
03/02/2019 19:00,166.503,0.487713,0.199213,26.8928,1016.56,92.123,27.0361,,,,,2.47547,345.868,,,
03/02/2019 20:00,502,0,0.159174,26.5562,1016.72,94.743,27.0367,,,,,2.51997,643.09,,,
03/02/2019 21:00,502,0,0.175612,26.236,1016.88,94.093,27.037,,,,,2.67845,1516.39,,,
03/02/2019 22:00,502,0,0.184076,25.7894,1017.11,96.304,27.0365,,,,,2.69951,1841.68,,,
03/02/2019 23:00,502,0,0.197097,25.683,1017.16,96.271,27.0357,,,,,2.93547,2469.79,,,
04/02/2019 00:00,502,0,0.184564,25.6358,1017.18,95.436,27.0364,,,,,2.65581,1144.67,,,
04/02/2019 01:00,,,0.486814,25.9737,1017.01,94.541,27.0377,,,,,2.7432,1109.44,,,
04/02/2019 02:00,,,0.498207,25.6451,1017.18,95.057,27.037,,,,,2.63436,1162.62,,,
04/02/2019 03:00,,,0.495603,25.6577,1017.17,97.342,27.0377,,,,,2.70626,938.63,,,
04/02/2019 04:00,,,0.497556,25.1151,1017.44,99.23,27.0366,,,,,2.715,786.86,,,
04/02/2019 05:00,,,0.405108,24.5692,1017.72,101.678,27.0346,,,,,2.66535,794.43,,,
04/02/2019 06:00,,,0.49251,24.3653,1017.82,101.347,27.0332,,,,,2.74956,1414.93,,,
04/02/2019 07:00,,,42.3564,24.2391,1017.88,101.507,27.0313,,,,,2.9597,2562.19,,,
04/02/2019 08:00,,,233.849,26.0601,1016.97,88.974,27.0364,,,,,2.89177,2692.36,,,
04/02/2019 09:00,,,439.279,28.2769,1015.86,78.939,27.0426,,,,,2.80755,2365.12,,,
04/02/2019 10:00,38.6086,0.55224,551.68,29.6716,1015.16,71.804,27.0389,,,,,2.64509,937.74,,,
04/02/2019 11:00,43.1577,0.55272,669.04,30.8715,1014.56,65.302,27.0394,,,,,2.51361,928.07,,,
04/02/2019 12:00,121.312,0.55881,761.47,31.7852,1014.11,64.862,27.0386,,,,,2.42543,338.281,,,
04/02/2019 13:00,152.191,0.91836,761.35,30.5673,1014.72,75.042,27.0363,,,,,2.35948,259.514,,,
04/02/2019 14:00,136.013,1.13824,769.73,30.3994,1014.8,76.366,27.0352,,,,,2.30388,239.635,,,
04/02/2019 15:00,138.536,1.18285,394.864,29.7873,1015.11,79.474,27.0388,,,,,2.27726,238.438,,,
04/02/2019 16:00,143.326,1.09329,286.363,29.6645,1015.17,80.145,27.038,,,,,2.33288,236.319,,,
04/02/2019 17:00,134.594,0.8367,186.71,29.3457,1015.33,80.171,27.0376,,,,,2.41907,264.983,,,
04/02/2019 18:00,138.229,0.65481,32.3848,28.2722,1015.86,83.118,27.0378,,,,,2.50129,306.319,,,
04/02/2019 19:00,78.243,0.351782,0.278317,27.8311,1016.08,83.411,27.0383,,,,,2.40239,343.733,,,
04/02/2019 20:00,54.24,0.50858,0.165685,27.5262,1016.24,84.099,27.0387,,,,,2.50487,313.351,,,
04/02/2019 21:00,,,0.156407,26.942,1016.53,87.398,27.0394,,,,,2.55373,364.826,,,
04/02/2019 22:00,29.2873,0.52969,0.132161,26.3997,1016.8,89.685,27.0386,,,,,2.60139,744.24,,,
04/02/2019 23:00,,,0.133462,25.8011,1017.1,92.539,27.0382,,,,,2.64231,927.99,,,
05/02/2019 00:00,,,0.194656,25.568,1017.22,93.28,27.0374,,,,,2.85324,1814.69,,,
05/02/2019 01:00,,,0.32275,25.2537,1017.37,95.098,27.0362,,,,,2.91838,2434.39,,,
05/02/2019 02:00,,,0.50016,24.8455,1017.58,96.16,27.0348,,,,,2.9585,2389.9,,,
05/02/2019 03:00,,,0.483559,24.2242,1017.89,97.343,27.0336,,,,,2.6721,1068.98,,,
05/02/2019 04:00,,,0.481606,24.0449,1017.98,98.714,27.0321,,,,,2.50447,679.05,,,
05/02/2019 05:00,,,0.429034,23.6549,1018.17,100.573,27.0301,,,,,2.48183,670.45,,,
05/02/2019 06:00,,,0.50227,23.4921,1018.25,100.805,27.029,,,,,2.49335,629.25,,,
05/02/2019 07:00,,,49.054,23.5363,1018.23,99.305,27.0298,,,,,2.51957,1375.73,,,
05/02/2019 08:00,310.825,0.5393,270.431,25.3482,1017.33,86.259,27.0353,,,,,2.66733,1760.38,,,
05/02/2019 09:00,315.688,0.486109,472.55,27.3261,1016.34,78.141,27.0404,,,,,2.87071,1799.34,,,
05/02/2019 10:00,346.445,0.419569,640.73,29.4689,1015.27,69.874,27.0404,,,,,2.79683,1578.33,,,
05/02/2019 11:00,173.121,0.72674,658.43,30.0485,1014.97,71.184,27.0385,,,,,2.58948,667.55,,,
05/02/2019 12:00,150.964,1.03154,762.01,29.7586,1015.12,73.823,27.0363,,,,,2.5005,286.649,,,
05/02/2019 13:00,140.37,1.00092,689.12,29.4137,1015.29,75.143,27.0358,,,,,2.42781,234.149,,,
05/02/2019 14:00,133.684,1.04551,605.64,29.6038,1015.2,73.141,27.0348,,,,,2.45998,226.858,,,
05/02/2019 15:00,137.984,1.03041,369.998,29.7021,1015.15,74.493,27.0343,,,,,2.50765,240.052,,,
05/02/2019 16:00,150.387,1.09244,264.615,28.738,1015.63,80.276,27.0367,,,,,2.43496,229.444,,,
05/02/2019 17:00,136.662,0.78628,135.705,28.0935,1015.95,83.566,27.0371,,,,,2.5152,251.979,,,
05/02/2019 18:00,151.594,0.53364,25.3403,27.5281,1016.24,84.148,27.0371,,,,,2.57716,283.003,,,
05/02/2019 19:00,131.828,0.57473,0.311845,26.8852,1016.56,86.438,27.0394,,,,,2.57836,297.691,,,
05/02/2019 20:00,151.012,0.54328,0.201817,26.3983,1016.8,90.194,27.039,,,,,2.71619,289.097,,,
05/02/2019 21:00,,,0.188634,26.1763,1016.91,89.203,27.0401,,,,,2.70149,674.57,,,
05/02/2019 22:00,,,0.210607,25.6064,1017.2,91.687,27.0376,,,,,2.85046,1723.51,,,
05/02/2019 23:00,,,0.208002,25.2179,1017.39,91.616,27.0381,,,,,2.744,1166.25,,,
06/02/2019 00:00,,,0.222651,24.8181,1017.59,96.164,27.0348,,,,,2.64946,600.52,,,
06/02/2019 01:00,,,0.472817,24.5899,1017.71,98.026,27.0335,,,,,2.62602,562.93,,,
06/02/2019 02:00,,,0.492836,24.079,1017.96,100.556,27.0326,,,,,2.686,523.85,,,
06/02/2019 03:00,,,0.491046,24.0921,1017.95,100.646,27.032,,,,,2.53387,446.458,,,
06/02/2019 04:00,,,0.479815,24.1764,1017.91,100.448,27.0322,,,,,2.53625,414.931,,,
06/02/2019 05:00,,,0.42171,24.2866,1017.85,100.351,27.0316,,,,,2.51083,474.271,,,
06/02/2019 06:00,,,0.340817,24.1142,1017.94,100.816,27.0323,,,,,2.58749,717.07,,,
06/02/2019 07:00,,,35.1885,24.0689,1017.97,99.547,27.0324,,,,,2.66217,1143.59,,,
06/02/2019 08:00,350.394,0.349871,146.717,24.8835,1017.56,93.421,27.0352,,,,,2.6856,1430.28,,,
06/02/2019 09:00,351.809,0.495235,446.96,27.1517,1016.42,79.979,27.0401,,,,,2.77816,1470.19,,,
06/02/2019 10:00,141.588,0.59043,651.95,29.7889,1015.11,69.348,27.0406,,,,,2.78968,1295.1,,,
06/02/2019 11:00,149.328,0.66122,654.09,29.7053,1015.15,74.395,27.0387,,,,,2.57438,362.274,,,
06/02/2019 12:00,148.194,1.00632,836.38,29.9155,1015.04,74.706,27.0357,,,,,2.47071,243.351,,,
06/02/2019 13:00,151.356,1.0881,815.35,29.7181,1015.14,80.77,27.0386,,,,,2.42463,222.101,,,
06/02/2019 14:00,142.046,1.06913,728.01,29.5342,1015.23,82.814,27.0379,,,,,2.40477,217.726,,,
06/02/2019 15:00,146.767,1.00807,358.21,29.4166,1015.29,83.496,27.0385,,,,,2.40676,214.67,,,
06/02/2019 16:00,141.461,0.97183,346.529,29.0122,1015.49,87.209,27.0365,,,,,2.39007,221.25,,,
06/02/2019 17:00,147.822,0.95737,161.052,28.3472,1015.82,90.87,27.035,,,,,2.47706,235.764,,,
06/02/2019 18:00,154.145,0.82544,24.3197,27.2145,1016.39,93.985,27.0339,,,,,2.46555,240.712,,,
06/02/2019 19:00,132.05,0.57798,0.276851,26.8712,1016.57,93.011,27.0364,,,,,2.56803,276.632,,,
06/02/2019 20:00,,,0.205724,26.8934,1016.55,92.615,27.0385,,,,,2.55333,300.677,,,
06/02/2019 21:00,,,0.198725,26.4827,1016.76,94.508,27.0391,,,,,2.63953,449.288,,,
06/02/2019 22:00,,,0.213536,26.1119,1016.95,96.963,27.0381,,,,,2.72533,821.6,,,
06/02/2019 23:00,,,0.202957,25.9028,1017.05,98.406,27.0368,,,,,2.66614,783.58,,,
07/02/2019 00:00,,,0.199213,25.6149,1017.19,99.567,27.0357,,,,,2.73208,1255.95,,,
07/02/2019 01:00,,,0.496092,25.2295,1017.38,99.921,27.0358,,,,,2.77339,839.05,,,
07/02/2019 02:00,,,0.497394,24.932,1017.53,100.827,27.0347,,,,,2.63992,526.06,,,
07/02/2019 03:00,,,0.490558,24.7768,1017.62,101.582,27.0337,,,,,2.68719,493.646,,,
07/02/2019 04:00,,,0.486326,24.5105,1017.75,102.23,27.0321,,,,,2.68203,630.23,,,
07/02/2019 05:00,,,0.419757,24.4829,1017.76,101.807,27.0326,,,,,2.62642,601.74,,,
07/02/2019 06:00,,,0.330237,24.3404,1017.83,101.997,27.0316,,,,,2.73168,893.72,,,
07/02/2019 07:00,,,35.1157,24.2385,1017.88,102.091,27.0319,,,,,2.80438,1439.76,,,
07/02/2019 08:00,298.408,0.438578,250.646,25.8707,1017.07,91.403,27.0356,,,,,2.88939,1881.98,,,
07/02/2019 09:00,327.85,0.233329,462.169,28.0329,1015.98,80.919,27.0431,,,,,2.97519,1654.9,,,
07/02/2019 10:00,247.306,0.50149,638.99,29.767,1015.12,73.064,27.0393,,,,,2.94857,1675.35,,,
07/02/2019 11:00,148.324,0.64162,557.84,30.5281,1014.74,70.282,27.039,,,,,2.70864,559.29,,,
07/02/2019 12:00,155.108,0.85821,819.48,30.6875,1014.66,73.126,27.0362,,,,,2.57398,270.451,,,
07/02/2019 13:00,133.841,0.96416,800.18,30.4483,1014.78,77.627,27.0367,,,,,2.55492,220.556,,,
07/02/2019 14:00,119.689,1.23654,707.71,29.1838,1015.41,81.934,27.0375,,,,,2.45323,199.931,,,
07/02/2019 15:00,130.868,1.04185,385.47,29.1461,1015.43,82.199,27.0382,,,,,2.40279,201.198,,,
07/02/2019 16:00,122.25,0.84781,334.175,29.1892,1015.41,83.851,27.0368,,,,,2.44687,207.899,,,
07/02/2019 17:00,127.335,0.64272,164.849,28.9439,1015.53,87.409,27.0353,,,,,2.49414,225.26,,,
07/02/2019 18:00,143.17,0.50422,19.3934,27.9176,1016.04,91.606,27.0348,,,,,2.62205,232.76,,,
07/02/2019 19:00,,,0.398597,27.6859,1016.15,90.855,27.0362,,,,,2.686,1050.71,,,
07/02/2019 20:00,162.721,0.420041,0.175124,27.3439,1016.33,93.45,27.0371,,,,,2.69315,549.97,,,
07/02/2019 21:00,,,0.162592,27.1063,1016.45,95.193,27.0369,,,,,2.76426,906.23,,,
07/02/2019 22:00,,,0.205887,26.6657,1016.67,94.278,27.0394,,,,,2.90766,1211.91,,,
07/02/2019 23:00,,,0.22021,26.227,1016.89,95.439,27.0389,,,,,2.91123,1273.75,,,
08/02/2019 00:00,,,0.222977,25.7887,1017.11,97.102,27.038,,,,,2.97519,1232.05,,,
08/02/2019 01:00,,,0.51172,25.3235,1017.34,98.773,27.0365,,,,,2.86237,1000.19,,,
08/02/2019 02:00,,,0.491697,24.9081,1017.55,100.803,27.0349,,,,,2.80001,659.76,,,
08/02/2019 03:00,,,0.493813,24.364,1017.82,102.979,27.0334,,,,,2.83496,619.01,,,
08/02/2019 04:00,,,0.489581,24.0097,1018,104.081,27.0321,,,,,2.84052,589.48,,,
08/02/2019 05:00,,,0.403318,23.6979,1018.15,105.3,27.0309,,,,,2.73128,622.08,,,
08/02/2019 06:00,,,0.395342,23.4548,1018.27,105.506,27.0295,,,,,2.80636,1034.65,,,
08/02/2019 07:00,,,28.7261,23.4575,1018.27,105.294,27.0289,,,,,3.00181,1671.94,,,
08/02/2019 08:00,,,119.528,24.4421,1017.78,100.159,27.0311,,,,,3.0459,1846.42,,,
08/02/2019 09:00,277.134,0.451839,442.314,26.5525,1016.72,88.775,27.0382,,,,,3.08959,1841.7,,,
08/02/2019 10:00,154.419,0.58413,541.34,29.4139,1015.29,76.417,27.0386,,,,,2.88183,931.41,,,
08/02/2019 11:00,145.897,0.68126,654.1,29.8268,1015.08,74.821,27.0365,,,,,2.70269,316.545,,,
08/02/2019 12:00,158.031,0.78598,809.45,29.8794,1015.06,76.611,27.0345,,,,,2.61808,277.448,,,
08/02/2019 13:00,162.086,0.83367,801.21,30.3798,1014.81,76.834,27.0354,,,,,2.48938,267.882,,,
08/02/2019 14:00,135.48,0.83717,717.05,30.2422,1014.88,76.794,27.0353,,,,,2.5283,221.927,,,
08/02/2019 15:00,120.857,1.04228,417.649,29.2764,1015.36,80.164,27.038,,,,,2.49176,200.191,,,
08/02/2019 16:00,135.901,0.90164,341.587,29.1944,1015.4,81.718,27.0384,,,,,2.54459,198.802,,,
08/02/2019 17:00,150.694,0.6127,174.984,29.2317,1015.38,85.114,27.0366,,,,,2.58312,272.292,,,
08/02/2019 18:00,121.693,0.6126,22.1243,27.6942,1016.16,90.164,27.0356,,,,,2.55571,243.715,,,
08/02/2019 19:00,144.215,0.472264,0.294104,27.1336,1016.44,92.179,27.0363,,,,,2.63595,277.135,,,
08/02/2019 20:00,,,0.191075,26.7261,1016.64,93.534,27.0366,,,,,2.73169,566.11,,,
08/02/2019 21:00,,,0.204585,26.7226,1016.64,93.643,27.0381,,,,,2.88025,1256.3,,,
08/02/2019 22:00,,,0.197586,26.4689,1016.76,94.489,27.039,,,,,2.97797,1642.76,,,
08/02/2019 23:00,,,0.203283,26.4524,1016.77,94.86,27.0396,,,,,3.14639,2105.64,,,
09/02/2019 00:00,,,0.210119,26.7388,1016.63,93.769,27.0403,,,,,3.14243,1335.3,,,
09/02/2019 01:00,,,0.48242,26.7543,1016.62,93.451,27.0397,,,,,3.02008,820.56,,,
09/02/2019 02:00,,,0.476072,26.7208,1016.64,93.56,27.0387,,,,,2.82225,581.25,,,
09/02/2019 03:00,,,0.486489,26.3608,1016.82,95.971,27.0377,,,,,2.8294,509.57,,,
09/02/2019 04:00,,,0.50097,25.7546,1017.12,99.013,27.0377,,,,,2.80676,565.45,,,
09/02/2019 05:00,,,0.44059,25.2034,1017.4,100.161,27.0359,,,,,2.87588,603.44,,,
09/02/2019 06:00,,,0.471025,24.3691,1017.81,95.64,27.0357,,,,,2.7726,699.86,,,
09/02/2019 07:00,,,62.904,24.3235,1017.84,91.238,27.0372,,,,,2.89892,1427.8,,,
09/02/2019 08:00,353.178,0.221591,274.516,25.5957,1017.2,81.73,27.0388,,,,,2.9446,1407.62,,,
09/02/2019 09:00,13.5413,0.63769,494.057,27.6861,1016.16,73.023,27.038,,,,,2.89137,1413.77,,,
09/02/2019 10:00,139.008,0.296327,675.8,29.3023,1015.35,68.026,27.0397,,,,,2.82781,967.33,,,
09/02/2019 11:00,148.06,0.64615,672.26,29.8004,1015.1,67.79,27.0396,,,,,2.67051,248.385,,,
09/02/2019 12:00,134.419,0.80921,847.95,29.7892,1015.11,71.154,27.036,,,,,2.58709,266.701,,,
09/02/2019 13:00,126.485,1.065,830.31,29.4238,1015.29,74.013,27.0351,,,,,2.55135,191.458,,,
09/02/2019 14:00,134.931,0.94002,743.56,29.8169,1015.09,72.824,27.0351,,,,,2.55412,188.802,,,
09/02/2019 15:00,121.846,1.06291,458.363,29.3256,1015.34,74.519,27.0335,,,,,2.51798,181.649,,,
09/02/2019 16:00,137.317,0.80382,366.601,29.5295,1015.23,75.502,27.0325,,,,,2.61013,196.892,,,
09/02/2019 17:00,157.851,0.68142,182.781,29.7179,1015.14,75.709,27.0325,,,,,2.59226,234.132,,,
09/02/2019 18:00,155.858,0.57915,21.429,28.1465,1015.93,80.643,27.0375,,,,,2.62046,261.406,,,
09/02/2019 19:00,148.095,0.50203,0.287757,27.4071,1016.29,83.658,27.0374,,,,,2.72255,237.691,,,
09/02/2019 20:00,,,0.203608,26.8769,1016.56,87.411,27.0398,,,,,2.9299,1364.17,,,
09/02/2019 21:00,,,0.22672,26.4253,1016.79,89.162,27.0407,,,,,3.15951,2007.19,,,
09/02/2019 22:00,,,0.222326,25.9882,1017.01,91.897,27.039,,,,,3.13567,1641.18,,,
09/02/2019 23:00,,,0.218582,25.5299,1017.24,93.673,27.0383,,,,,3.19604,2024.67,,,
10/02/2019 00:00,,,0.224116,25.0652,1017.46,94.743,27.0365,,,,,3.12256,1224.24,,,
10/02/2019 01:00,,,0.50472,24.5631,1017.72,97.08,27.0359,,,,,2.99187,726.02,,,
10/02/2019 02:00,,,0.494138,24.0803,1017.96,100.229,27.0331,,,,,2.88501,530.45,,,
10/02/2019 03:00,,,0.489581,23.6634,1018.17,101.274,27.0319,,,,,2.8441,496.649,,,
10/02/2019 04:00,,,0.483071,23.1944,1018.4,102.888,27.0303,,,,,2.75154,482.014,,,
10/02/2019 05:00,,,0.421547,22.6797,1018.66,102.698,27.0287,,,,,2.82384,582.29,,,
10/02/2019 06:00,333.225,0.54848,0.52148,22.3059,1018.84,100.8,27.028,,,,,2.75075,749.48,,,
10/02/2019 07:00,352.526,0.400999,57.777,22.4072,1018.8,97.05,27.0282,,,,,2.83655,1234.46,,,
10/02/2019 08:00,345.165,0.51112,129.362,23.7033,1018.15,90.495,27.032,,,,,2.7722,1629.13,,,
10/02/2019 09:00,352.33,0.397121,415.883,25.7243,1017.14,79.873,27.0365,,,,,2.93388,1683.99,,,
10/02/2019 10:00,276.224,0.53549,670.37,28.899,1015.55,66.795,27.0405,,,,,3.07767,1679.55,,,
10/02/2019 11:00,166.854,0.57279,705.88,30.5453,1014.73,64.416,27.0399,,,,,2.75552,723.42,,,
10/02/2019 12:00,149.432,0.66293,857.76,30.9458,1014.53,61.134,27.0405,,,,,2.68322,222.135,,,
10/02/2019 13:00,148.499,0.84755,837.89,31.0434,1014.48,61.152,27.0392,,,,,2.65065,182.622,,,
10/02/2019 14:00,152.438,0.91532,751.81,30.9538,1014.52,66.343,27.0372,,,,,2.6439,181.667,,,
10/02/2019 15:00,152.004,0.7689,429.154,31.1729,1014.41,62.468,27.0385,,,,,2.70944,213.646,,,
10/02/2019 16:00,142.954,0.75435,376.963,30.6987,1014.65,69.158,27.0345,,,,,2.68838,195.451,,,
10/02/2019 17:00,136.96,0.83243,190.461,29.5939,1015.2,78.109,27.0348,,,,,2.66018,210.642,,,
10/02/2019 18:00,140.342,0.69898,25.8148,28.334,1015.83,84.107,27.0364,,,,,2.69236,245.191,,,
10/02/2019 19:00,149.905,0.50311,0.276526,27.4289,1016.29,88.093,27.0377,,,,,2.75671,288.073,,,
10/02/2019 20:00,,,0.161941,26.8208,1016.59,88.165,27.0389,,,,,2.83814,508.82,,,
10/02/2019 21:00,,,0.19547,26.7054,1016.65,88.669,27.0401,,,,,2.85641,779.06,,,
10/02/2019 22:00,,,0.218745,26.2309,1016.89,90.246,27.0403,,,,,3.08085,1093.28,,,
10/02/2019 23:00,,,0.208491,25.5773,1017.21,92.137,27.0382,,,,,2.98313,1188.32,,,
11/02/2019 00:00,,,0.210118,25.0455,1017.48,94.652,27.0366,,,,,2.94103,775.3,,,
11/02/2019 01:00,,,0.499998,24.5746,1017.71,96.234,27.0356,,,,,2.92037,651.13,,,
11/02/2019 02:00,,,0.484373,24.4188,1017.79,96.505,27.0348,,,,,2.858,487.326,,,
11/02/2019 03:00,,,0.484698,24.0735,1017.96,96.712,27.0336,,,,,2.85284,334.757,,,
11/02/2019 04:00,,,0.488116,23.8246,1018.09,97.041,27.0329,,,,,2.83933,338.316,,,
11/02/2019 05:00,341.1,0.460901,0.392901,23.8077,1018.1,95.038,27.0324,,,,,2.85045,501.75,,,
11/02/2019 06:00,,,0.403317,23.4081,1018.3,95.942,27.0315,,,,,2.81272,719.08,,,
11/02/2019 07:00,338.318,0.490699,59.84,23.7603,1018.12,93.834,27.0318,,,,,3.13487,2151.32,,,
11/02/2019 08:00,316.307,0.437651,272.736,25.8103,1017.1,82.461,27.0356,,,,,3.37281,2361.82,,,
11/02/2019 09:00,39.307,0.66102,489.637,28.7602,1015.62,71.412,27.0398,,,,,3.25564,1410.1,,,
11/02/2019 10:00,116.619,0.465727,665.09,30.2735,1014.86,67.693,27.0404,,,,,2.99227,565.57,,,
11/02/2019 11:00,114.667,0.64691,561,30.0138,1014.99,69.919,27.0386,,,,,2.80596,253.212,,,
11/02/2019 12:00,110.128,0.8108,700.91,30.5273,1014.74,68.892,27.0376,,,,,2.82146,327.691,,,
11/02/2019 13:00,131.619,1.09897,817.63,30.886,1014.56,65.321,27.0381,,,,,2.78094,219.028,,,
11/02/2019 14:00,120.302,0.89749,735.46,31.2105,1014.39,60.652,27.0386,,,,,2.715,208.976,,,
11/02/2019 15:00,127.383,0.94728,489.936,30.9922,1014.5,63.552,27.037,,,,,2.7289,209.583,,,
11/02/2019 16:00,124.871,0.83997,245.367,30.1723,1014.91,68.297,27.0352,,,,,2.73287,202.344,,,
11/02/2019 17:00,61.485,0.52351,90.602,29.1208,1015.44,72.861,27.0342,,,,,2.81828,427.361,,,
11/02/2019 18:00,47.8608,0.59452,17.1841,28.4054,1015.8,77.309,27.0341,,,,,2.86754,430.712,,,
11/02/2019 19:00,37.7563,0.54833,0.181477,28.0056,1016,80.06,27.0388,,,,,2.8727,504.93,,,
11/02/2019 20:00,48.166,0.72241,0.108081,27.5651,1016.22,82.31,27.0394,,,,,2.89217,300.174,,,
11/02/2019 21:00,50.479,0.75927,0.112799,27.4915,1016.25,82.674,27.0399,,,,,2.94023,323.785,,,
11/02/2019 22:00,49.3421,0.77157,0.125163,27.4767,1016.26,83.774,27.0409,,,,,2.90051,263.663,,,
11/02/2019 23:00,47.1317,0.7679,0.131672,27.3503,1016.32,85.587,27.0401,,,,,3.03517,217.431,,,
12/02/2019 00:00,80.724,0.69044,0.14046,27.3846,1016.31,85.356,27.0407,,,,,2.98949,199.722,,,
12/02/2019 01:00,76.067,0.72759,0.428546,27.5543,1016.22,84.486,27.0415,,,,,3.0594,195.191,,,
12/02/2019 02:00,78.993,0.57769,0.42822,27.6125,1016.2,84.432,27.0408,,,,,3.08562,202.535,,,
12/02/2019 03:00,58.366,0.55128,0.424639,27.5549,1016.22,84.819,27.0406,,,,,2.97837,200.521,,,
12/02/2019 04:00,70.46,0.55437,0.425941,27.4347,1016.28,85.499,27.04,,,,,2.97678,194.253,,,
12/02/2019 05:00,74.047,0.61817,0.35449,27.2944,1016.35,86.597,27.0404,,,,,2.95533,198.785,,,
12/02/2019 06:00,62.702,0.61361,0.377763,26.5843,1016.71,91.812,27.0401,,,,,2.9597,242.656,,,
12/02/2019 07:00,91.269,0.64861,19.5532,26.6896,1016.65,89.209,27.0408,,,,,2.9728,316.719,,,
12/02/2019 08:00,94.573,0.64975,228.562,27.8095,1016.1,83.94,27.0433,,,,,3.00339,347.969,,,
12/02/2019 09:00,100.208,0.76746,170.83,28.2664,1015.87,82.392,27.0434,,,,,3.03517,331.858,,,
12/02/2019 10:00,116.026,0.87056,566.08,29.2721,1015.36,76.657,27.0383,,,,,2.96129,243.802,,,
12/02/2019 11:00,120.709,1.05971,627.7,29.9269,1015.03,73.915,27.0372,,,,,2.95096,233.385,,,
12/02/2019 12:00,114.676,0.8611,549.03,29.8729,1015.06,73.636,27.0372,,,,,2.85244,216.389,,,
12/02/2019 13:00,112.147,1.01753,709.24,30.6159,1014.69,70.661,27.0372,,,,,2.81431,185.052,,,
